,child_name,same_num_trials,Trials_onset,Trials_offset,Looks_ordinal,Looks_onset,Looks_offset,Looks_direction,trial_length,lookit_onset,lookit_offset,lookit_trial_length,lookit_trial_length_diff,lookit_onset_diff,lookit_offset_diff,ID.session,Looks.ordinal,Looks.onset,Looks.offset,Looks.direction,Trials.ordinal,Trials.onset,Trials.offset,Trials.x,Unnamed: 16
117,4SYGJG,False,477411.0,509783.0,118.0,502260.0,504767.0,n,32372.0,,,,,,,,,,,,,,,,
118,4SYGJG,False,477411.0,509783.0,119.0,504768.0,506153.0,y,32372.0,,,,,,,,,,,,,,,,
119,4SYGJG,False,477411.0,509783.0,120.0,506154.0,509783.0,n,32372.0,,,,,,,,,,,,,,,,
120,4SYGJG,False,509784.0,555980.0,121.0,509784.0,515030.0,y,46196.0,,,,,,,,,,,,,,,,
121,4SYGJG,False,509784.0,555980.0,122.0,515031.0,520871.0,n,46196.0,,,,,,,,,,,,,,,,
122,4SYGJG,False,509784.0,555980.0,123.0,520872.0,522059.0,y,46196.0,,,,,,,,,,,,,,,,
123,4SYGJG,False,509784.0,555980.0,124.0,522060.0,525656.0,n,46196.0,,,,,,,,,,,,,,,,
124,4SYGJG,False,509784.0,555980.0,125.0,525657.0,531365.0,y,46196.0,,,,,,,,,,,,,,,,
125,4SYGJG,False,509784.0,555980.0,126.0,531366.0,532850.0,n,46196.0,,,,,,,,,,,,,,,,
126,4SYGJG,False,509784.0,555980.0,127.0,532851.0,534302.0,y,46196.0,,,,,,,,,,,,,,,,
127,4SYGJG,False,509784.0,555980.0,128.0,534303.0,538658.0,n,46196.0,,,,,,,,,,,,,,,,
128,4SYGJG,False,509784.0,555980.0,129.0,538659.0,540242.0,y,46196.0,,,,,,,,,,,,,,,,
129,4SYGJG,False,509784.0,555980.0,130.0,540243.0,543542.0,n,46196.0,,,,,,,,,,,,,,,,
130,4SYGJG,False,509784.0,555980.0,131.0,543543.0,544400.0,y,46196.0,,,,,,,,,,,,,,,,
131,4SYGJG,False,509784.0,555980.0,132.0,544401.0,546941.0,n,46196.0,,,,,,,,,,,,,,,,
132,4SYGJG,False,509784.0,555980.0,133.0,546942.0,548459.0,y,46196.0,,,,,,,,,,,,,,,,
133,4SYGJG,False,509784.0,555980.0,134.0,548460.0,551033.0,n,46196.0,,,,,,,,,,,,,,,,
134,4SYGJG,False,509784.0,555980.0,135.0,551034.0,555880.0,y,46196.0,,,,,,,,,,,,,,,,
0,PN3WdR,True,,,,,,,46954.0,7289.000000000001,52391.00000000001,45102.00000000001,-1851.9999999999927,999.0000000000009,-852.9999999999927,1.0,0.0,34850.0,42296.0,off,0.0,6290.0,53244.0,f,
1,PN3WdR,True,,,,,,,46138.0,57280.0,102385.0,45105.0,-1033.0,-588.0,-1621.0,,1.0,68884.0,71128.0,off,1.0,57868.0,104006.0,f,
2,PN3WdR,True,,,,,,,22188.0,107545.0,127614.0,20069.0,-2119.0,-643.0,-2762.0,,2.0,74494.0,81498.0,off,2.0,108188.0,130376.0,f,
3,PN3WdR,True,,,,,,,45288.0,132424.0,177542.0,45118.0,-170.0,-1230.0,-1400.0,,3.0,93670.0,104006.0,off,3.0,133654.0,178942.0,f,
4,PN3WdR,True,,,,,,,45356.0,182399.0,227515.00000000003,45116.00000000003,-239.9999999999709,-1167.0,-1406.999999999971,,4.0,124236.0,129939.0,off,4.0,183566.0,228922.0,f,
5,PN3WdR,True,,,,,,,11424.0,232260.00000000003,242333.00000000003,10073.0,-1351.0,-639.9999999999709,-1990.999999999971,,5.0,144908.0,146064.0,off,5.0,232900.0,244324.0,f,
6,PN3WdR,True,,,,,,,44982.0,247146.00000000003,292270.00000000006,45124.00000000003,142.0000000000291,-2209.999999999971,-2067.999999999942,,6.0,148308.0,150008.0,off,6.0,249356.0,294338.0,f,
7,PN3WdR,True,,,,,,,42194.0,297189.0,338381.0,41192.0,-1002.0,-1705.0,-2707.0,,7.0,152388.0,155958.0,off,7.0,298894.0,341088.0,f,
8,PN3WdR,True,,,,,,,48232.0,341697.0,386807.0,45110.0,-3122.0,-391.0,-3513.0,,8.0,160344.0,167314.0,off,8.0,342088.0,390320.0,t,
9,PN3WdR,True,,,,,,,47838.0,391186.00000000006,436311.00000000006,45125.0,-2713.0,-391.9999999999418,-3104.999999999942,,9.0,174930.0,178908.0,e,9.0,391578.0,439416.0,t,
10,PN3WdR,True,,,,,,,46512.0,439682.0,484801.00000000006,45119.00000000006,-1392.9999999999418,-856.0,-2248.999999999942,,10.0,194412.0,195942.0,off,10.0,440538.0,487050.0,t,
11,PN3WdR,True,,,,,,,39508.0,487134.0,525605.0,38471.0,-1037.0,-1174.0,-2211.0,,11.0,198356.0,199750.0,off,11.0,488308.0,527816.0,t,
12,PN3WdR,True,,,,,,,45050.0,540456.0,585577.0,45121.0,71.0,-2082.0,-2011.0,,12.0,207298.0,216546.0,off,12.0,542538.0,587588.0,t,
13,PN3WdR,True,,,,,,,40248.0,587801.0,628768.0,40967.0,719.0,-705.0,14.0,,13.0,219674.0,225556.0,off,13.0,588506.0,628754.0,t,
1,JYcJHJ,False,5338.0,38045.0,2.0,5338.0,17067.0,y,32707.0,39018.0,84081.0,45063.0,12356.0,33680.0,46036.0,,,,,,,,,,
2,JYcJHJ,False,5338.0,38045.0,3.0,17068.0,17917.0,n,32707.0,89345.0,119171.0,29826.0,-2881.0,84007.0,81126.0,,,,,,,,,,
3,JYcJHJ,False,5338.0,38045.0,4.0,17918.0,30327.0,y,32707.0,121479.00000000001,166513.0,45033.999999999985,12326.999999999985,116141.00000000001,128468.0,,,,,,,,,,
4,JYcJHJ,False,5338.0,38045.0,5.0,30328.0,31483.0,n,32707.0,180036.0,212532.0,32496.0,-211.0,174698.0,174487.0,,,,,,,,,,
5,JYcJHJ,False,5338.0,38045.0,6.0,31484.0,38045.0,y,32707.0,214902.00000000003,259973.0,45070.99999999997,12363.99999999997,209564.00000000003,221928.0,,,,,,,,,,
6,JYcJHJ,False,38046.0,85713.0,7.0,38046.0,46885.0,y,47667.0,265007.0,302982.0,37975.0,-9692.0,226961.0,217269.0,,,,,,,,,,
7,JYcJHJ,False,38046.0,85713.0,8.0,46886.0,50387.0,n,47667.0,305418.0,350499.0,45081.0,-2586.0,267372.0,264786.0,,,,,,,,,,
8,JYcJHJ,False,38046.0,85713.0,9.0,50388.0,70379.0,y,47667.0,380204.0,411216.0,31012.0,-16655.0,342158.0,325503.0,,,,,,,,,,
9,JYcJHJ,False,38046.0,85713.0,10.0,70380.0,75003.0,n,47667.0,413684.0,458742.0,45058.0,-2609.0,375638.0,373029.0,,,,,,,,,,
10,JYcJHJ,False,38046.0,85713.0,11.0,75004.0,76329.0,y,47667.0,463819.0,493652.00000000006,29833.00000000006,-17833.99999999994,425773.0,407939.00000000006,,,,,,,,,,
11,JYcJHJ,False,38046.0,85713.0,12.0,76330.0,85713.0,n,47667.0,495935.00000000006,541003.0,45067.99999999994,-2599.000000000058,457889.00000000006,455290.0,,,,,,,,,,
13,JYcJHJ,False,88978.0,120563.0,14.0,88978.0,93839.0,y,31585.0,,,,,,,,,,,,,,,,
14,JYcJHJ,False,88978.0,120563.0,15.0,93840.0,100435.0,n,31585.0,,,,,,,,,,,,,,,,
15,JYcJHJ,False,88978.0,120563.0,16.0,100436.0,102917.0,y,31585.0,,,,,,,,,,,,,,,,
16,JYcJHJ,False,88978.0,120563.0,17.0,102918.0,106385.0,n,31585.0,,,,,,,,,,,,,,,,
17,JYcJHJ,False,88978.0,120563.0,18.0,106386.0,109853.0,y,31585.0,,,,,,,,,,,,,,,,
18,JYcJHJ,False,88978.0,120563.0,19.0,109854.0,120563.0,n,31585.0,,,,,,,,,,,,,,,,
19,JYcJHJ,False,120564.0,168469.0,20.0,120564.0,134639.0,y,47905.0,,,,,,,,,,,,,,,,
20,JYcJHJ,False,120564.0,168469.0,21.0,134640.0,168095.0,n,47905.0,,,,,,,,,,,,,,,,
21,JYcJHJ,False,120564.0,168469.0,22.0,168096.0,168469.0,y,47905.0,,,,,,,,,,,,,,,,
23,JYcJHJ,False,179792.0,214029.0,24.0,179792.0,208623.0,y,34237.0,,,,,,,,,,,,,,,,
24,JYcJHJ,False,179792.0,214029.0,25.0,208624.0,213519.0,n,34237.0,,,,,,,,,,,,,,,,
25,JYcJHJ,False,179792.0,214029.0,26.0,213520.0,214029.0,y,34237.0,,,,,,,,,,,,,,,,
26,JYcJHJ,False,214030.0,261017.0,27.0,214030.0,217021.0,y,46987.0,,,,,,,,,,,,,,,,
27,JYcJHJ,False,214030.0,261017.0,28.0,217022.0,227867.0,n,46987.0,,,,,,,,,,,,,,,,
28,JYcJHJ,False,214030.0,261017.0,29.0,227868.0,230281.0,y,46987.0,,,,,,,,,,,,,,,,
29,JYcJHJ,False,214030.0,261017.0,30.0,230282.0,249695.0,n,46987.0,,,,,,,,,,,,,,,,
30,JYcJHJ,False,214030.0,261017.0,31.0,249696.0,261017.0,y,46987.0,,,,,,,,,,,,,,,,
33,JYcJHJ,False,265574.0,304333.0,34.0,265574.0,280159.0,y,38759.0,,,,,,,,,,,,,,,,
34,JYcJHJ,False,265574.0,304333.0,35.0,280160.0,283321.0,n,38759.0,,,,,,,,,,,,,,,,
35,JYcJHJ,False,265574.0,304333.0,36.0,283322.0,292365.0,y,38759.0,,,,,,,,,,,,,,,,
36,JYcJHJ,False,265574.0,304333.0,37.0,292366.0,304333.0,n,38759.0,,,,,,,,,,,,,,,,
37,JYcJHJ,False,304334.0,352579.0,38.0,304334.0,320381.0,y,48245.0,,,,,,,,,,,,,,,,
38,JYcJHJ,False,304334.0,352579.0,39.0,320382.0,326263.0,n,48245.0,,,,,,,,,,,,,,,,
39,JYcJHJ,False,304334.0,352579.0,40.0,326264.0,327555.0,y,48245.0,,,,,,,,,,,,,,,,
40,JYcJHJ,False,304334.0,352579.0,41.0,327556.0,332757.0,n,48245.0,,,,,,,,,,,,,,,,
41,JYcJHJ,False,304334.0,352579.0,42.0,332758.0,352579.0,y,48245.0,,,,,,,,,,,,,,,,
45,JYcJHJ,False,380494.0,412793.0,46.0,380494.0,382227.0,y,32299.0,,,,,,,,,,,,,,,,
46,JYcJHJ,False,380494.0,412793.0,47.0,382228.0,383009.0,n,32299.0,,,,,,,,,,,,,,,,
47,JYcJHJ,False,380494.0,412793.0,48.0,383010.0,387089.0,y,32299.0,,,,,,,,,,,,,,,,
48,JYcJHJ,False,380494.0,412793.0,49.0,387090.0,399907.0,n,32299.0,,,,,,,,,,,,,,,,
49,JYcJHJ,False,380494.0,412793.0,50.0,399908.0,412793.0,y,32299.0,,,,,,,,,,,,,,,,
50,JYcJHJ,False,412794.0,460053.0,51.0,412794.0,418573.0,y,47259.0,,,,,,,,,,,,,,,,
51,JYcJHJ,False,412794.0,460053.0,52.0,418574.0,424081.0,n,47259.0,,,,,,,,,,,,,,,,
52,JYcJHJ,False,412794.0,460053.0,53.0,424082.0,438905.0,y,47259.0,,,,,,,,,,,,,,,,
53,JYcJHJ,False,412794.0,460053.0,54.0,438906.0,455803.0,n,47259.0,,,,,,,,,,,,,,,,
54,JYcJHJ,False,412794.0,460053.0,55.0,455804.0,457401.0,y,47259.0,,,,,,,,,,,,,,,,
55,JYcJHJ,False,412794.0,460053.0,56.0,457402.0,460053.0,n,47259.0,,,,,,,,,,,,,,,,
58,JYcJHJ,False,464708.0,495107.0,59.0,464708.0,472191.0,y,30399.0,,,,,,,,,,,,,,,,
59,JYcJHJ,False,464708.0,495107.0,60.0,472192.0,495107.0,n,30399.0,,,,,,,,,,,,,,,,
60,JYcJHJ,False,495108.0,541101.0,61.0,495108.0,501703.0,y,45993.0,,,,,,,,,,,,,,,,
61,JYcJHJ,False,495108.0,541101.0,62.0,501704.0,515405.0,n,45993.0,,,,,,,,,,,,,,,,
62,JYcJHJ,False,495108.0,541101.0,63.0,515406.0,517071.0,y,45993.0,,,,,,,,,,,,,,,,
63,JYcJHJ,False,495108.0,541101.0,64.0,517072.0,522919.0,n,45993.0,,,,,,,,,,,,,,,,
64,JYcJHJ,False,495108.0,541101.0,65.0,522920.0,524313.0,y,45993.0,,,,,,,,,,,,,,,,
65,JYcJHJ,False,495108.0,541101.0,66.0,524314.0,527611.0,n,45993.0,,,,,,,,,,,,,,,,
66,JYcJHJ,False,495108.0,541101.0,67.0,527612.0,530875.0,y,45993.0,,,,,,,,,,,,,,,,
67,JYcJHJ,False,495108.0,541101.0,68.0,530876.0,541101.0,n,45993.0,,,,,,,,,,,,,,,,
1,McQWFL,False,5508.0,38147.0,2.0,5508.0,38147.0,y,32639.0,39733.00000000001,84825.0,45091.99999999999,12452.999999999993,34225.00000000001,46678.0,,,,,,,,,,
2,McQWFL,False,38148.0,85985.0,3.0,38148.0,75139.0,y,47837.0,89979.0,119808.0,29829.0,-18008.0,51831.0,33823.0,,,,,,,,,,
3,McQWFL,False,38148.0,85985.0,4.0,75140.0,76805.0,n,47837.0,122323.00000000001,167389.0,45065.999999999985,-2771.0000000000146,84175.00000000001,81404.0,,,,,,,,,,
4,McQWFL,False,38148.0,85985.0,5.0,76806.0,85985.0,y,47837.0,178395.0,210886.00000000003,32491.00000000003,-15345.99999999997,140247.0,124901.00000000003,,,,,,,,,,
6,McQWFL,False,89964.0,121073.0,7.0,89964.0,121073.0,y,31109.0,263831.0,301800.0,37969.0,6860.0,173867.0,180727.0,,,,,,,,,,
7,McQWFL,False,121074.0,171359.0,8.0,121074.0,163777.0,y,50285.0,304353.0,349456.0,45103.0,-5182.0,183279.0,178097.0,,,,,,,,,,
8,McQWFL,False,121074.0,171359.0,9.0,163778.0,170169.0,n,50285.0,368073.00000000006,399078.00000000006,31005.0,-19280.0,246999.00000000006,227719.00000000006,,,,,,,,,,
9,McQWFL,False,121074.0,171359.0,10.0,170170.0,171359.0,y,50285.0,401618.00000000006,446681.00000000006,45063.0,-5222.0,280544.00000000006,275322.00000000006,,,,,,,,,,
12,McQWFL,False,179076.0,213247.0,13.0,179076.0,193153.0,y,34171.0,,,,,,,,,,,,,,,,
13,McQWFL,False,179076.0,213247.0,14.0,193154.0,194921.0,n,34171.0,,,,,,,,,,,,,,,,
14,McQWFL,False,179076.0,213247.0,15.0,194922.0,213247.0,y,34171.0,,,,,,,,,,,,,,,,
15,McQWFL,False,213248.0,259827.0,16.0,213248.0,233239.0,y,46579.0,,,,,,,,,,,,,,,,
16,McQWFL,False,213248.0,259827.0,17.0,233240.0,238918.0,n,46579.0,,,,,,,,,,,,,,,,
17,McQWFL,False,213248.0,259827.0,18.0,238919.0,259827.0,y,46579.0,,,,,,,,,,,,,,,,
19,McQWFL,False,264452.0,303415.0,20.0,264452.0,303415.0,y,38963.0,,,,,,,,,,,,,,,,
20,McQWFL,False,303416.0,353837.0,21.0,303416.0,353837.0,y,50421.0,,,,,,,,,,,,,,,,
25,McQWFL,False,369892.0,400281.0,26.0,369892.0,371109.0,y,30389.0,,,,,,,,,,,,,,,,
26,McQWFL,False,369892.0,400281.0,27.0,371110.0,372299.0,n,30389.0,,,,,,,,,,,,,,,,
27,McQWFL,False,369892.0,400281.0,28.0,372300.0,377433.0,y,30389.0,,,,,,,,,,,,,,,,
28,McQWFL,False,369892.0,400281.0,29.0,377434.0,379439.0,n,30389.0,,,,,,,,,,,,,,,,
29,McQWFL,False,369892.0,400281.0,30.0,379440.0,383757.0,y,30389.0,,,,,,,,,,,,,,,,
30,McQWFL,False,369892.0,400281.0,31.0,383758.0,386783.0,n,30389.0,,,,,,,,,,,,,,,,
31,McQWFL,False,369892.0,400281.0,32.0,386784.0,393753.0,y,30389.0,,,,,,,,,,,,,,,,
32,McQWFL,False,369892.0,400281.0,33.0,393754.0,400281.0,n,30389.0,,,,,,,,,,,,,,,,
33,McQWFL,False,400282.0,447983.0,34.0,400282.0,409631.0,y,47701.0,,,,,,,,,,,,,,,,
34,McQWFL,False,400282.0,447983.0,35.0,409632.0,411671.0,n,47701.0,,,,,,,,,,,,,,,,
35,McQWFL,False,400282.0,447983.0,36.0,411672.0,414221.0,y,47701.0,,,,,,,,,,,,,,,,
36,McQWFL,False,400282.0,447983.0,37.0,414222.0,415241.0,n,47701.0,,,,,,,,,,,,,,,,
37,McQWFL,False,400282.0,447983.0,38.0,415242.0,416295.0,y,47701.0,,,,,,,,,,,,,,,,
38,McQWFL,False,400282.0,447983.0,39.0,416296.0,422653.0,n,47701.0,,,,,,,,,,,,,,,,
39,McQWFL,False,400282.0,447983.0,40.0,422654.0,432615.0,y,47701.0,,,,,,,,,,,,,,,,
40,McQWFL,False,400282.0,447983.0,41.0,432616.0,447983.0,n,47701.0,,,,,,,,,,,,,,,,
43,McQWFL,False,452472.0,482969.0,44.0,452472.0,472837.0,y,30497.0,,,,,,,,,,,,,,,,
44,McQWFL,False,452472.0,482969.0,45.0,472838.0,482969.0,n,30497.0,,,,,,,,,,,,,,,,
45,McQWFL,False,482970.0,529101.0,46.0,482970.0,488375.0,y,46131.0,,,,,,,,,,,,,,,,
46,McQWFL,False,482970.0,529101.0,47.0,488376.0,509761.0,n,46131.0,,,,,,,,,,,,,,,,
47,McQWFL,False,482970.0,529101.0,48.0,509762.0,511393.0,y,46131.0,,,,,,,,,,,,,,,,
48,McQWFL,False,482970.0,529101.0,49.0,511394.0,525741.0,n,46131.0,,,,,,,,,,,,,,,,
49,McQWFL,False,482970.0,529101.0,50.0,525742.0,527407.0,y,46131.0,,,,,,,,,,,,,,,,
50,McQWFL,False,482970.0,529101.0,51.0,527408.0,529101.0,n,46131.0,,,,,,,,,,,,,,,,
1,KDTDKK,False,6402.0,37817.0,2.0,6402.0,37817.0,y,31415.0,37050.00000000001,82092.0,45041.99999999999,13626.999999999993,30648.000000000007,44275.0,,,,,,,,,,
2,KDTDKK,False,37818.0,84611.0,3.0,37818.0,47882.0,y,46793.0,86955.00000000001,124892.00000000001,37937.0,-8856.0,49137.000000000015,40281.000000000015,,,,,,,,,,
3,KDTDKK,False,37818.0,84611.0,4.0,47883.0,52964.0,n,46793.0,127077.00000000001,172108.0,45030.999999999985,-1762.0000000000146,89259.00000000001,87497.0,,,,,,,,,,
4,KDTDKK,False,37818.0,84611.0,5.0,52965.0,56924.0,y,46793.0,183150.0,214141.00000000003,30991.00000000003,-15801.99999999997,145332.0,129530.00000000003,,,,,,,,,,
5,KDTDKK,False,37818.0,84611.0,6.0,56925.0,60686.0,n,46793.0,216302.00000000003,261332.0,45029.99999999997,-1763.000000000029,178484.00000000003,176721.0,,,,,,,,,,
6,KDTDKK,False,37818.0,84611.0,7.0,60687.0,66692.0,y,46793.0,266166.0,298622.0,32456.0,-14337.0,228348.0,214011.0,,,,,,,,,,
7,KDTDKK,False,37818.0,84611.0,8.0,66693.0,69068.0,n,46793.0,300751.00000000006,345801.00000000006,45050.0,-1743.0,262933.00000000006,261190.00000000006,,,,,,,,,,
8,KDTDKK,False,37818.0,84611.0,9.0,69069.0,71543.0,y,46793.0,,,,,,,,,,,,,,,,
9,KDTDKK,False,37818.0,84611.0,10.0,71544.0,73556.0,n,46793.0,,,,,,,,,,,,,,,,
10,KDTDKK,False,37818.0,84611.0,11.0,73557.0,77087.0,y,46793.0,,,,,,,,,,,,,,,,
11,KDTDKK,False,37818.0,84611.0,12.0,77088.0,82829.0,n,46793.0,,,,,,,,,,,,,,,,
12,KDTDKK,False,37818.0,84611.0,13.0,82830.0,84611.0,y,46793.0,,,,,,,,,,,,,,,,
14,KDTDKK,False,88902.0,127709.0,15.0,88902.0,103322.0,y,38807.0,,,,,,,,,,,,,,,,
15,KDTDKK,False,88902.0,127709.0,16.0,103323.0,105335.0,n,38807.0,,,,,,,,,,,,,,,,
16,KDTDKK,False,88902.0,127709.0,17.0,105336.0,112265.0,y,38807.0,,,,,,,,,,,,,,,,
17,KDTDKK,False,88902.0,127709.0,18.0,112266.0,116852.0,n,38807.0,,,,,,,,,,,,,,,,
18,KDTDKK,False,88902.0,127709.0,19.0,116853.0,127709.0,y,38807.0,,,,,,,,,,,,,,,,
19,KDTDKK,False,127710.0,177209.0,20.0,127710.0,147245.0,y,49499.0,,,,,,,,,,,,,,,,
20,KDTDKK,False,127710.0,177209.0,21.0,147246.0,154571.0,n,49499.0,,,,,,,,,,,,,,,,
21,KDTDKK,False,127710.0,177209.0,22.0,154572.0,159191.0,y,49499.0,,,,,,,,,,,,,,,,
22,KDTDKK,False,127710.0,177209.0,23.0,159192.0,160280.0,n,49499.0,,,,,,,,,,,,,,,,
23,KDTDKK,False,127710.0,177209.0,24.0,160281.0,168959.0,y,49499.0,,,,,,,,,,,,,,,,
24,KDTDKK,False,127710.0,177209.0,25.0,168960.0,174767.0,n,49499.0,,,,,,,,,,,,,,,,
25,KDTDKK,False,127710.0,177209.0,26.0,174768.0,177209.0,y,49499.0,,,,,,,,,,,,,,,,
28,KDTDKK,False,185031.0,219614.0,29.0,185031.0,219614.0,y,34583.0,,,,,,,,,,,,,,,,
29,KDTDKK,False,219615.0,263900.0,30.0,219615.0,225851.0,y,44285.0,,,,,,,,,,,,,,,,
30,KDTDKK,False,219615.0,263900.0,31.0,225852.0,227237.0,n,44285.0,,,,,,,,,,,,,,,,
31,KDTDKK,False,219615.0,263900.0,32.0,227238.0,233606.0,y,44285.0,,,,,,,,,,,,,,,,
32,KDTDKK,False,219615.0,263900.0,33.0,233607.0,239249.0,n,44285.0,,,,,,,,,,,,,,,,
33,KDTDKK,False,219615.0,263900.0,34.0,239250.0,253604.0,y,44285.0,,,,,,,,,,,,,,,,
34,KDTDKK,False,219615.0,263900.0,35.0,253605.0,256640.0,n,44285.0,,,,,,,,,,,,,,,,
35,KDTDKK,False,219615.0,263900.0,36.0,256641.0,261986.0,y,44285.0,,,,,,,,,,,,,,,,
36,KDTDKK,False,219615.0,263900.0,37.0,261987.0,263141.0,n,44285.0,,,,,,,,,,,,,,,,
37,KDTDKK,False,219615.0,263900.0,38.0,263142.0,263900.0,y,44285.0,,,,,,,,,,,,,,,,
39,KDTDKK,False,268257.0,302642.0,40.0,268257.0,283832.0,y,34385.0,,,,,,,,,,,,,,,,
40,KDTDKK,False,268257.0,302642.0,41.0,283833.0,286340.0,n,34385.0,,,,,,,,,,,,,,,,
41,KDTDKK,False,268257.0,302642.0,42.0,286341.0,296141.0,y,34385.0,,,,,,,,,,,,,,,,
42,KDTDKK,False,268257.0,302642.0,43.0,296142.0,297824.0,n,34385.0,,,,,,,,,,,,,,,,
43,KDTDKK,False,268257.0,302642.0,44.0,297825.0,302642.0,y,34385.0,,,,,,,,,,,,,,,,
44,KDTDKK,False,302643.0,342572.0,45.0,302643.0,304589.0,y,39929.0,,,,,,,,,,,,,,,,
45,KDTDKK,False,302643.0,342572.0,46.0,304590.0,336302.0,n,39929.0,,,,,,,,,,,,,,,,
46,KDTDKK,False,302643.0,342572.0,47.0,336303.0,341483.0,y,39929.0,,,,,,,,,,,,,,,,
47,KDTDKK,False,302643.0,342572.0,48.0,341484.0,342572.0,n,39929.0,,,,,,,,,,,,,,,,
1,F3dcEJ,False,6086.0,106283.0,2.0,6086.0,33931.0,y,100197.0,174543.0,219619.0,45076.0,-55121.0,168457.0,113336.0,,,,,,,,,,
2,F3dcEJ,False,6086.0,106283.0,3.0,33932.0,36515.0,n,100197.0,288566.00000000006,331272.00000000006,42706.0,-57491.0,282480.00000000006,224989.00000000006,,,,,,,,,,
3,F3dcEJ,False,6086.0,106283.0,4.0,36516.0,46171.0,y,100197.0,404749.0,449811.00000000006,45062.00000000006,-55134.99999999994,398663.0,343528.00000000006,,,,,,,,,,
4,F3dcEJ,False,6086.0,106283.0,5.0,46172.0,54263.0,n,100197.0,641825.0,672949.0000000001,31124.000000000116,-69072.99999999988,635739.0,566666.0000000001,,,,,,,,,,
5,F3dcEJ,False,6086.0,106283.0,6.0,54264.0,62117.0,y,100197.0,734707.0,779781.0000000001,45074.00000000012,-55122.99999999988,728621.0,673498.0000000001,,,,,,,,,,
6,F3dcEJ,False,6086.0,106283.0,7.0,62118.0,71229.0,n,100197.0,841637.0,878063.0000000001,36426.00000000012,-63770.99999999988,835551.0,771780.0000000001,,,,,,,,,,
7,F3dcEJ,False,6086.0,106283.0,8.0,71230.0,94893.0,y,100197.0,937547.0,982645.0000000001,45098.00000000012,-55098.99999999988,931461.0,876362.0000000001,,,,,,,,,,
8,F3dcEJ,False,6086.0,106283.0,9.0,94894.0,96967.0,n,100197.0,,,,,,,,,,,,,,,,
9,F3dcEJ,False,6086.0,106283.0,10.0,96968.0,100775.0,y,100197.0,,,,,,,,,,,,,,,,
10,F3dcEJ,False,6086.0,106283.0,11.0,100776.0,106283.0,n,100197.0,,,,,,,,,,,,,,,,
11,F3dcEJ,False,106284.0,221509.0,12.0,106284.0,108663.0,y,115225.0,,,,,,,,,,,,,,,,
12,F3dcEJ,False,106284.0,221509.0,13.0,108664.0,110023.0,n,115225.0,,,,,,,,,,,,,,,,
13,F3dcEJ,False,106284.0,221509.0,14.0,110024.0,115021.0,y,115225.0,,,,,,,,,,,,,,,,
14,F3dcEJ,False,106284.0,221509.0,15.0,115022.0,140181.0,n,115225.0,,,,,,,,,,,,,,,,
15,F3dcEJ,False,106284.0,221509.0,16.0,140182.0,142085.0,y,115225.0,,,,,,,,,,,,,,,,
16,F3dcEJ,False,106284.0,221509.0,17.0,142086.0,146539.0,n,115225.0,,,,,,,,,,,,,,,,
17,F3dcEJ,False,106284.0,221509.0,18.0,146540.0,147865.0,y,115225.0,,,,,,,,,,,,,,,,
18,F3dcEJ,False,106284.0,221509.0,19.0,147866.0,151367.0,n,115225.0,,,,,,,,,,,,,,,,
19,F3dcEJ,False,106284.0,221509.0,20.0,151368.0,154257.0,y,115225.0,,,,,,,,,,,,,,,,
20,F3dcEJ,False,106284.0,221509.0,21.0,154258.0,161329.0,n,115225.0,,,,,,,,,,,,,,,,
21,F3dcEJ,False,106284.0,221509.0,22.0,161330.0,189515.0,y,115225.0,,,,,,,,,,,,,,,,
22,F3dcEJ,False,106284.0,221509.0,23.0,189516.0,193969.0,n,115225.0,,,,,,,,,,,,,,,,
23,F3dcEJ,False,106284.0,221509.0,24.0,193970.0,212703.0,y,115225.0,,,,,,,,,,,,,,,,
24,F3dcEJ,False,106284.0,221509.0,25.0,212704.0,217769.0,n,115225.0,,,,,,,,,,,,,,,,
25,F3dcEJ,False,106284.0,221509.0,26.0,217770.0,220183.0,y,115225.0,,,,,,,,,,,,,,,,
26,F3dcEJ,False,106284.0,221509.0,27.0,220184.0,221509.0,n,115225.0,,,,,,,,,,,,,,,,
0,Y34LC3,True,,,,,,,46206.0,6987.0,52074.00000000001,45087.00000000001,-1118.9999999999927,-17.0,-1135.9999999999927,1.0,0.0,21148.0,23494.0,off,0.0,7004.0,53210.0,f,
1,Y34LC3,True,,,,,,,45628.0,56703.0,101787.0,45084.0,-544.0,-417.0,-961.0,,1.0,32266.0,34918.0,off,1.0,57120.0,102748.0,f,
2,Y34LC3,True,,,,,,,45730.0,106694.0,151763.0,45069.0,-661.0,-372.0,-1033.0,,2.0,68020.0,70000.0,e,2.0,107066.0,152796.0,f,
3,Y34LC3,True,,,,,,,14450.0,156409.00000000003,169722.0,13312.99999999997,-1137.000000000029,-262.9999999999709,-1400.0,,3.0,143242.0,145452.0,off,3.0,156672.0,171122.0,f,
4,Y34LC3,True,,,,,,,14824.0,174616.0,187911.0,13295.0,-1529.0,-110.0,-1639.0,,4.0,168028.0,171122.0,off,4.0,174726.0,189550.0,f,
5,Y34LC3,True,,,,,,,46002.0,192531.0,237598.0,45067.0,-935.0,-181.0,-1116.0,,5.0,185334.0,189550.0,off,5.0,192712.0,238714.0,f,
