,child_id,video_onset,trial_type,absolute_onset,absolute_offset,trial_type_onset,trial_type_offset,relative_onset,relative_offset,fam_or_test,scene,trial_number
0,GScUXA,2021-11-06 12:09:31.463,fam-barrier-jump,2021-11-06 12:14:14.113,2021-11-06 12:14:46.566,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:42.650000,0 days 00:05:15.103000,fam,barrier-jump,7
0,GScUXA,2021-11-06 12:09:31.463,testB-barrier-jump,2021-11-06 12:14:49.156,2021-11-06 12:15:34.216,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:17.693000,0 days 00:06:02.753000,testB,barrier-jump,8
0,GScUXA,2021-11-06 12:09:31.463,fam-pit-bridge,2021-11-06 12:15:53.333,2021-11-06 12:16:23.121,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:21.870000,0 days 00:06:51.658000,fam,pit-bridge,9
0,GScUXA,2021-11-06 12:09:31.463,testB-pit-bridge,2021-11-06 12:16:25.501,2021-11-06 12:17:10.549,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:54.038000,0 days 00:07:39.086000,testB,pit-bridge,10
0,GScUXA,2021-11-06 12:09:31.463,fam-barrier-around,2021-11-06 12:17:15.465,2021-11-06 12:17:53.405,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:07:44.002000,0 days 00:08:21.942000,fam,barrier-around,11
0,GScUXA,2021-11-06 12:09:31.463,testA-barrier-around,2021-11-06 12:17:55.950,2021-11-06 12:18:40.987,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:08:24.487000,0 days 00:09:09.524000,testA,barrier-around,12
0,273QdB,2021-11-06 15:04:11.525,fam-pit-bridge,2021-11-06 15:04:17.993,2021-11-06 15:04:47.866,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:06.468000,0 days 00:00:36.341000,fam,pit-bridge,1
0,273QdB,2021-11-06 15:04:11.525,testB-pit-bridge,2021-11-06 15:04:51.852,2021-11-06 15:05:37.059,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:40.327000,0 days 00:01:25.534000,testB,pit-bridge,2
0,273QdB,2021-11-06 15:04:11.525,fam-barrier-around,2021-11-06 15:05:42.956,2021-11-06 15:06:20.933,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:31.431000,0 days 00:02:09.408000,fam,barrier-around,3
0,273QdB,2021-11-06 15:04:11.525,testA-barrier-around,2021-11-06 15:06:24.303,2021-11-06 15:07:09.439,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:12.778000,0 days 00:02:57.914000,testA,barrier-around,4
0,273QdB,2021-11-06 15:04:11.525,fam-pit,2021-11-06 15:07:26.203,2021-11-06 15:07:57.263,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:14.678000,0 days 00:03:45.738000,fam,pit,5
0,273QdB,2021-11-06 15:04:11.525,testA-pit,2021-11-06 15:08:00.307,2021-11-06 15:08:45.492,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:48.782000,0 days 00:04:33.967000,testA,pit,6
0,273QdB,2021-11-06 15:04:11.525,fam-barrier-jump,2021-11-06 15:08:51.602,2021-11-06 15:09:24.111,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:40.077000,0 days 00:05:12.586000,fam,barrier-jump,7
0,273QdB,2021-11-06 15:04:11.525,testB-barrier-jump,2021-11-06 15:09:27.515,2021-11-06 15:10:12.743,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:15.990000,0 days 00:06:01.218000,testB,barrier-jump,8
0,HZ53AC,2021-11-06 23:34:18.621,fam-barrier-around,2021-11-06 23:34:25.526,2021-11-06 23:35:10.653,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:06.905000,0 days 00:00:52.032000,fam,barrier-around,1
0,HZ53AC,2021-11-06 23:34:18.621,fam-barrier-around,2021-11-06 23:35:15.532,2021-11-06 23:36:00.715,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:56.911000,0 days 00:01:42.094000,fam,barrier-around,2
0,HZ53AC,2021-11-06 23:34:18.621,fam-barrier-around,2021-11-06 23:36:05.871,2021-11-06 23:36:51.003,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:01:47.250000,0 days 00:02:32.382000,fam,barrier-around,3
0,HZ53AC,2021-11-06 23:34:18.621,fam-barrier-around,2021-11-06 23:36:55.832,2021-11-06 23:37:41.035,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:37.211000,0 days 00:03:22.414000,fam,barrier-around,4
0,HZ53AC,2021-11-06 23:34:18.621,fam-barrier-around,2021-11-06 23:37:46.314,2021-11-06 23:38:31.429,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:27.693000,0 days 00:04:12.808000,fam,barrier-around,5
0,HZ53AC,2021-11-06 23:34:18.621,fam-barrier-around,2021-11-06 23:38:36.305,2021-11-06 23:39:18.870,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:17.684000,0 days 00:05:00.249000,fam,barrier-around,6
0,HZ53AC,2021-11-06 23:34:18.621,fam-barrier-around,2021-11-06 23:39:24.234,2021-11-06 23:39:35.255,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:05.613000,0 days 00:05:16.634000,fam,barrier-around,7
0,HZ53AC,2021-11-06 23:34:18.621,fam-barrier-around,2021-11-06 23:39:40.183,2021-11-06 23:39:54.237,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:21.562000,0 days 00:05:35.616000,fam,barrier-around,8
0,HZ53AC,2021-11-06 23:34:18.621,testA-barrier-around,2021-11-06 23:39:57.677,2021-11-06 23:40:42.868,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:39.056000,0 days 00:06:24.247000,testA,barrier-around,9
0,HZ53AC,2021-11-06 23:34:18.621,testB-barrier-around,2021-11-06 23:40:45.543,2021-11-06 23:41:08.454,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:06:26.922000,0 days 00:06:49.833000,testB,barrier-around,10
0,5TDY7U,2021-11-07 20:25:28.816,fam-pit-bridge,2021-11-07 20:25:36.111,2021-11-07 20:26:05.961,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:07.295000,0 days 00:00:37.145000,fam,pit-bridge,1
0,5TDY7U,2021-11-07 20:25:28.816,testB-pit-bridge,2021-11-07 20:26:10.780,2021-11-07 20:26:56.022,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:41.964000,0 days 00:01:27.206000,testB,pit-bridge,2
0,5TDY7U,2021-11-07 20:25:28.816,fam-barrier-around,2021-11-07 20:27:02.412,2021-11-07 20:27:40.415,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:33.596000,0 days 00:02:11.599000,fam,barrier-around,3
0,5TDY7U,2021-11-07 20:25:28.816,testA-barrier-around,2021-11-07 20:27:44.546,2021-11-07 20:28:29.808,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:15.730000,0 days 00:03:00.992000,testA,barrier-around,4
0,5TDY7U,2021-11-07 20:25:28.816,fam-pit,2021-11-07 20:28:50.236,2021-11-07 20:29:21.290,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:21.420000,0 days 00:03:52.474000,fam,pit,5
0,5TDY7U,2021-11-07 20:25:28.816,testA-pit,2021-11-07 20:29:24.637,2021-11-07 20:30:09.867,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:55.821000,0 days 00:04:41.051000,testA,pit,6
0,5TDY7U,2021-11-07 20:25:28.816,fam-barrier-jump,2021-11-07 20:30:16.166,2021-11-07 20:30:48.672,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:47.350000,0 days 00:05:19.856000,fam,barrier-jump,7
0,5TDY7U,2021-11-07 20:25:28.816,testB-barrier-jump,2021-11-07 20:30:53.042,2021-11-07 20:31:38.419,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:24.226000,0 days 00:06:09.603000,testB,barrier-jump,8
0,HEc5NA,2021-11-08 17:43:34.092,fam-pit-bridge,2021-11-08 17:43:39.856,2021-11-08 17:44:09.675,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:05.764000,0 days 00:00:35.583000,fam,pit-bridge,1
0,HEc5NA,2021-11-08 17:43:34.092,testB-pit-bridge,2021-11-08 17:44:12.654,2021-11-08 17:44:57.764,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:38.562000,0 days 00:01:23.672000,testB,pit-bridge,2
0,HEc5NA,2021-11-08 17:43:34.092,fam-barrier-around,2021-11-08 17:45:03.293,2021-11-08 17:45:41.249,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:29.201000,0 days 00:02:07.157000,fam,barrier-around,3
0,HEc5NA,2021-11-08 17:43:34.092,testA-barrier-around,2021-11-08 17:45:44.041,2021-11-08 17:46:29.133,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:09.949000,0 days 00:02:55.041000,testA,barrier-around,4
0,HEc5NA,2021-11-08 17:43:34.092,fam-pit,2021-11-08 17:46:58.429,2021-11-08 17:47:29.436,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:24.337000,0 days 00:03:55.344000,fam,pit,5
0,HEc5NA,2021-11-08 17:43:34.092,testA-pit,2021-11-08 17:47:32.076,2021-11-08 17:48:17.157,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:57.984000,0 days 00:04:43.065000,testA,pit,6
0,HEc5NA,2021-11-08 17:43:34.092,fam-barrier-jump,2021-11-08 17:48:22.948,2021-11-08 17:48:55.428,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:48.856000,0 days 00:05:21.336000,fam,barrier-jump,7
0,HEc5NA,2021-11-08 17:43:34.092,testB-barrier-jump,2021-11-08 17:48:58.205,2021-11-08 17:49:43.358,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:24.113000,0 days 00:06:09.266000,testB,barrier-jump,8
0,HEc5NA,2021-11-08 17:43:34.092,fam-pit-bridge,2021-11-08 17:50:22.931,2021-11-08 17:50:52.754,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:48.839000,0 days 00:07:18.662000,fam,pit-bridge,9
0,HEc5NA,2021-11-08 17:43:34.092,testB-pit-bridge,2021-11-08 17:50:55.448,2021-11-08 17:51:40.560,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:07:21.356000,0 days 00:08:06.468000,testB,pit-bridge,10
0,HEc5NA,2021-11-08 17:43:34.092,fam-barrier-around,2021-11-08 17:51:46.143,2021-11-08 17:52:24.107,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:08:12.051000,0 days 00:08:50.015000,fam,barrier-around,11
0,HEc5NA,2021-11-08 17:43:34.092,testA-barrier-around,2021-11-08 17:52:26.800,2021-11-08 17:53:11.892,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:08:52.708000,0 days 00:09:37.800000,testA,barrier-around,12
0,F3dcEJ,2021-11-09 12:17:23.669,fam-pit-bridge,2021-11-09 12:18:34.986,2021-11-09 12:19:04.828,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:11.317000,0 days 00:01:41.159000,fam,pit-bridge,1
0,F3dcEJ,2021-11-09 12:17:23.669,testB-pit-bridge,2021-11-09 12:20:18.212,2021-11-09 12:21:03.288,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:54.543000,0 days 00:03:39.619000,testB,pit-bridge,2
0,F3dcEJ,2021-11-09 12:17:23.669,fam-barrier-around,2021-11-09 12:22:12.235,2021-11-09 12:22:54.941,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:48.566000,0 days 00:05:31.272000,fam,barrier-around,3
0,F3dcEJ,2021-11-09 12:17:23.669,testA-barrier-around,2021-11-09 12:24:08.418,2021-11-09 12:24:53.480,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:44.749000,0 days 00:07:29.811000,testA,barrier-around,4
0,F3dcEJ,2021-11-09 12:17:23.669,fam-pit,2021-11-09 12:28:05.494,2021-11-09 12:28:36.618,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:10:41.825000,0 days 00:11:12.949000,fam,pit,5
0,F3dcEJ,2021-11-09 12:17:23.669,testA-pit,2021-11-09 12:29:38.376,2021-11-09 12:30:23.450,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:12:14.707000,0 days 00:12:59.781000,testA,pit,6
0,F3dcEJ,2021-11-09 12:17:23.669,fam-barrier-jump,2021-11-09 12:31:25.306,2021-11-09 12:32:01.732,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:14:01.637000,0 days 00:14:38.063000,fam,barrier-jump,7
0,F3dcEJ,2021-11-09 12:17:23.669,testB-barrier-jump,2021-11-09 12:33:01.216,2021-11-09 12:33:46.314,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:15:37.547000,0 days 00:16:22.645000,testB,barrier-jump,8
0,McQWFL,2021-11-09 17:26:52.024,fam-pit,2021-11-09 17:26:58.024,2021-11-09 17:27:29.041,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:06,0 days 00:00:37.017000,fam,pit,1
0,McQWFL,2021-11-09 17:26:52.024,testA-pit,2021-11-09 17:27:31.757,2021-11-09 17:28:16.849,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:39.733000,0 days 00:01:24.825000,testA,pit,2
0,McQWFL,2021-11-09 17:26:52.024,fam-pit-bridge,2021-11-09 17:28:22.003,2021-11-09 17:28:51.832,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:29.979000,0 days 00:01:59.808000,fam,pit-bridge,3
0,McQWFL,2021-11-09 17:26:52.024,testB-pit-bridge,2021-11-09 17:28:54.347,2021-11-09 17:29:39.413,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:02.323000,0 days 00:02:47.389000,testB,pit-bridge,4
0,McQWFL,2021-11-09 17:26:52.024,fam-barrier-jump,2021-11-09 17:29:50.419,2021-11-09 17:30:22.910,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:58.395000,0 days 00:03:30.886000,fam,barrier-jump,5
0,McQWFL,2021-11-09 17:26:52.024,testB-barrier-jump,2021-11-09 17:30:25.543,2021-11-09 17:31:10.627,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:33.519000,0 days 00:04:18.603000,testB,barrier-jump,6
0,McQWFL,2021-11-09 17:26:52.024,fam-barrier-around,2021-11-09 17:31:15.855,2021-11-09 17:31:53.824,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:23.831000,0 days 00:05:01.800000,fam,barrier-around,7
0,McQWFL,2021-11-09 17:26:52.024,testA-barrier-around,2021-11-09 17:31:56.377,2021-11-09 17:32:41.480,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:04.353000,0 days 00:05:49.456000,testA,barrier-around,8
0,McQWFL,2021-11-09 17:26:52.024,fam-pit,2021-11-09 17:33:00.097,2021-11-09 17:33:31.102,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:08.073000,0 days 00:06:39.078000,fam,pit,9
0,McQWFL,2021-11-09 17:26:52.024,testA-pit,2021-11-09 17:33:33.642,2021-11-09 17:34:18.705,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:41.618000,0 days 00:07:26.681000,testA,pit,10
0,McQWFL,2021-11-09 17:26:52.024,fam-pit-bridge,2021-11-09 17:34:23.799,2021-11-09 17:34:53.610,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:07:31.775000,0 days 00:08:01.586000,fam,pit-bridge,11
0,McQWFL,2021-11-09 17:26:52.024,testB-pit-bridge,2021-11-09 17:34:55.943,2021-11-09 17:35:41.000,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:08:03.919000,0 days 00:08:48.976000,testB,pit-bridge,12
0,SFBBJX,2021-11-09 23:02:23.023,fam-pit,2021-11-09 23:02:29.822,2021-11-09 23:03:00.895,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:06.799000,0 days 00:00:37.872000,fam,pit,1
0,SFBBJX,2021-11-09 23:02:23.023,testA-pit,2021-11-09 23:03:04.762,2021-11-09 23:03:49.970,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:41.739000,0 days 00:01:26.947000,testA,pit,2
0,SFBBJX,2021-11-09 23:02:23.023,fam-pit-bridge,2021-11-09 23:03:56.207,2021-11-09 23:04:26.130,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:33.184000,0 days 00:02:03.107000,fam,pit-bridge,3
0,SFBBJX,2021-11-09 23:02:23.023,testB-pit-bridge,2021-11-09 23:04:29.519,2021-11-09 23:05:14.694,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:06.496000,0 days 00:02:51.671000,testB,pit-bridge,4
0,SFBBJX,2021-11-09 23:02:23.023,fam-barrier-jump,2021-11-09 23:05:24.257,2021-11-09 23:05:56.849,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:01.234000,0 days 00:03:33.826000,fam,barrier-jump,5
0,SFBBJX,2021-11-09 23:02:23.023,testB-barrier-jump,2021-11-09 23:06:00.305,2021-11-09 23:06:45.536,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:37.282000,0 days 00:04:22.513000,testB,barrier-jump,6
0,SFBBJX,2021-11-09 23:02:23.023,fam-barrier-around,2021-11-09 23:06:51.800,2021-11-09 23:07:29.843,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:28.777000,0 days 00:05:06.820000,fam,barrier-around,7
0,SFBBJX,2021-11-09 23:02:23.023,testA-barrier-around,2021-11-09 23:07:33.208,2021-11-09 23:08:18.875,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:10.185000,0 days 00:05:55.852000,testA,barrier-around,8
0,SFBBJX,2021-11-09 23:02:23.023,fam-pit,2021-11-09 23:08:34.834,2021-11-09 23:09:01.116,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:11.811000,0 days 00:06:38.093000,fam,pit,9
0,SFBBJX,2021-11-09 23:02:23.023,fam-pit-repeat-1,2021-11-09 23:09:04.777,2021-11-09 23:09:30.965,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:41.754000,0 days 00:07:07.942000,fam,pit-repeat-1,10
0,SFBBJX,2021-11-09 23:02:23.023,fam-pit-repeat-2,2021-11-09 23:10:42.058,2021-11-09 23:11:13.053,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:08:19.035000,0 days 00:08:50.030000,fam,pit-repeat-2,11
0,SFBBJX,2021-11-09 23:02:23.023,fam-pit-repeat-3,2021-11-09 23:11:19.171,2021-11-09 23:11:50.225,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:08:56.148000,0 days 00:09:27.202000,fam,pit-repeat-3,12
0,SFBBJX,2021-11-09 23:02:23.023,testA-pit,2021-11-09 23:11:53.490,2021-11-09 23:12:38.684,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:09:30.467000,0 days 00:10:15.661000,testA,pit,13
0,SFBBJX,2021-11-09 23:02:23.023,fam-pit-bridge,2021-11-09 23:12:44.695,2021-11-09 23:13:14.550,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:10:21.672000,0 days 00:10:51.527000,fam,pit-bridge,14
0,SFBBJX,2021-11-09 23:02:23.023,testB-pit-bridge,2021-11-09 23:13:17.741,2021-11-09 23:14:02.942,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:10:54.718000,0 days 00:11:39.919000,testB,pit-bridge,15
0,SdF62S,2021-11-11 15:35:20.873,fam-pit-bridge,2021-11-11 15:35:25.898,2021-11-11 15:36:10.942,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:05.025000,0 days 00:00:50.069000,fam,pit-bridge,1
0,SdF62S,2021-11-11 15:35:20.873,fam-pit-bridge,2021-11-11 15:36:15.595,2021-11-11 15:37:00.643,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:54.722000,0 days 00:01:39.770000,fam,pit-bridge,2
0,SdF62S,2021-11-11 15:35:20.873,fam-pit-bridge,2021-11-11 15:37:05.344,2021-11-11 15:37:50.389,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:01:44.471000,0 days 00:02:29.516000,fam,pit-bridge,3
0,SdF62S,2021-11-11 15:35:20.873,fam-pit-bridge,2021-11-11 15:37:55.069,2021-11-11 15:38:40.115,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:34.196000,0 days 00:03:19.242000,fam,pit-bridge,4
0,SdF62S,2021-11-11 15:35:20.873,fam-pit-bridge,2021-11-11 15:38:44.791,2021-11-11 15:39:29.835,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:23.918000,0 days 00:04:08.962000,fam,pit-bridge,5
